profile_id,profile_name,profile_description,finding_id,finding_name,pack_id,source_id,evaluation_mode,severity,status,maturity,mapping_basis,matched_profile_control_refs,direct_profile_control_refs,catalog_mapped_profile_control_refs,mapping_paths,finding_control_refs
cmmc-2-core,CMMC 2.0 Core,"CMMC 2.0 level and domain coverage for FCI, CUI, and higher-level CUI protection reviews.",github-secops-secret-github-app-private-key-open,GitHub Secret Scanning GitHub App Private Key Alert Open,policy,policy,event,critical,active,candidate,catalog_mapping,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2; catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2-3.3.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 MA.L2; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1-3.14.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L2,ISO 27001:2022 A.8.15; ISO 27001:2022 A.8.8; NIST 800-53 r5 AU-2; NIST 800-53 r5 AU-6; NIST 800-53 r5 SI-2; SOC 2 CC7.1; SOC 2 CC8.1
cmmc-2-core,CMMC 2.0 Core,"CMMC 2.0 level and domain coverage for FCI, CUI, and higher-level CUI protection reviews.",github-secops-secret-github-app-private-key-push-protection-bypassed,GitHub Secret Scanning GitHub App Private Key Push Protection Bypassed,policy,policy,event,critical,active,candidate,catalog_mapping,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2; catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2-3.3.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 MA.L2; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1-3.14.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L2,ISO 27001:2022 A.8.15; ISO 27001:2022 A.8.8; NIST 800-53 r5 AU-2; NIST 800-53 r5 AU-6; NIST 800-53 r5 SI-2; SOC 2 CC7.1; SOC 2 CC8.1
cmmc-2-core,CMMC 2.0 Core,"CMMC 2.0 level and domain coverage for FCI, CUI, and higher-level CUI protection reviews.",github-secops-secret-github-app-private-key-resolution-false-positive,GitHub Secret Scanning GitHub App Private Key Resolution False Positive,policy,policy,event,high,active,candidate,catalog_mapping,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2; catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2-3.3.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 MA.L2; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1-3.14.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L2,ISO 27001:2022 A.8.15; ISO 27001:2022 A.8.8; NIST 800-53 r5 AU-2; NIST 800-53 r5 AU-6; NIST 800-53 r5 SI-2; SOC 2 CC7.1; SOC 2 CC8.1
cmmc-2-core,CMMC 2.0 Core,"CMMC 2.0 level and domain coverage for FCI, CUI, and higher-level CUI protection reviews.",github-secops-secret-github-app-private-key-resolution-used-in-tests,GitHub Secret Scanning GitHub App Private Key Resolution Used In Tests,policy,policy,event,high,active,candidate,catalog_mapping,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2; catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2-3.3.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 MA.L2; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1-3.14.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L2,ISO 27001:2022 A.8.15; ISO 27001:2022 A.8.8; NIST 800-53 r5 AU-2; NIST 800-53 r5 AU-6; NIST 800-53 r5 SI-2; SOC 2 CC7.1; SOC 2 CC8.1
cmmc-2-core,CMMC 2.0 Core,"CMMC 2.0 level and domain coverage for FCI, CUI, and higher-level CUI protection reviews.",github-secops-secret-github-app-private-key-resolution-wont-fix,GitHub Secret Scanning GitHub App Private Key Resolution Wont Fix,policy,policy,event,high,active,candidate,catalog_mapping,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2; catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2-3.3.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 MA.L2; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1-3.14.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L2,ISO 27001:2022 A.8.15; ISO 27001:2022 A.8.8; NIST 800-53 r5 AU-2; NIST 800-53 r5 AU-6; NIST 800-53 r5 SI-2; SOC 2 CC7.1; SOC 2 CC8.1
cmmc-2-core,CMMC 2.0 Core,"CMMC 2.0 level and domain coverage for FCI, CUI, and higher-level CUI protection reviews.",github-secops-secret-github-personal-access-token-open,GitHub Secret Scanning GitHub Personal Access Token Alert Open,policy,policy,event,critical,active,candidate,catalog_mapping,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2; catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2-3.3.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 MA.L2; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1-3.14.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L2,ISO 27001:2022 A.8.15; ISO 27001:2022 A.8.8; NIST 800-53 r5 AU-2; NIST 800-53 r5 AU-6; NIST 800-53 r5 SI-2; SOC 2 CC7.1; SOC 2 CC8.1
cmmc-2-core,CMMC 2.0 Core,"CMMC 2.0 level and domain coverage for FCI, CUI, and higher-level CUI protection reviews.",github-secops-secret-github-personal-access-token-push-protection-bypassed,GitHub Secret Scanning GitHub Personal Access Token Push Protection Bypassed,policy,policy,event,critical,active,candidate,catalog_mapping,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2; catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2-3.3.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 MA.L2; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1-3.14.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L2,ISO 27001:2022 A.8.15; ISO 27001:2022 A.8.8; NIST 800-53 r5 AU-2; NIST 800-53 r5 AU-6; NIST 800-53 r5 SI-2; SOC 2 CC7.1; SOC 2 CC8.1
cmmc-2-core,CMMC 2.0 Core,"CMMC 2.0 level and domain coverage for FCI, CUI, and higher-level CUI protection reviews.",github-secops-secret-github-personal-access-token-resolution-false-positive,GitHub Secret Scanning GitHub Personal Access Token Resolution False Positive,policy,policy,event,high,active,candidate,catalog_mapping,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2; catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2-3.3.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 MA.L2; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1-3.14.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L2,ISO 27001:2022 A.8.15; ISO 27001:2022 A.8.8; NIST 800-53 r5 AU-2; NIST 800-53 r5 AU-6; NIST 800-53 r5 SI-2; SOC 2 CC7.1; SOC 2 CC8.1
cmmc-2-core,CMMC 2.0 Core,"CMMC 2.0 level and domain coverage for FCI, CUI, and higher-level CUI protection reviews.",github-secops-secret-github-personal-access-token-resolution-used-in-tests,GitHub Secret Scanning GitHub Personal Access Token Resolution Used In Tests,policy,policy,event,high,active,candidate,catalog_mapping,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2; catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2-3.3.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 MA.L2; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1-3.14.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L2,ISO 27001:2022 A.8.15; ISO 27001:2022 A.8.8; NIST 800-53 r5 AU-2; NIST 800-53 r5 AU-6; NIST 800-53 r5 SI-2; SOC 2 CC7.1; SOC 2 CC8.1
cmmc-2-core,CMMC 2.0 Core,"CMMC 2.0 level and domain coverage for FCI, CUI, and higher-level CUI protection reviews.",github-secops-secret-github-personal-access-token-resolution-wont-fix,GitHub Secret Scanning GitHub Personal Access Token Resolution Wont Fix,policy,policy,event,high,active,candidate,catalog_mapping,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2; catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2-3.3.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 MA.L2; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1-3.14.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L2,ISO 27001:2022 A.8.15; ISO 27001:2022 A.8.8; NIST 800-53 r5 AU-2; NIST 800-53 r5 AU-6; NIST 800-53 r5 SI-2; SOC 2 CC7.1; SOC 2 CC8.1
cmmc-2-core,CMMC 2.0 Core,"CMMC 2.0 level and domain coverage for FCI, CUI, and higher-level CUI protection reviews.",github-secops-secret-google-cloud-service-account-open,GitHub Secret Scanning Google Cloud Service Account Alert Open,policy,policy,event,high,active,candidate,catalog_mapping,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2; catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2-3.3.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 MA.L2; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1-3.14.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L2,ISO 27001:2022 A.8.15; ISO 27001:2022 A.8.8; NIST 800-53 r5 AU-2; NIST 800-53 r5 AU-6; NIST 800-53 r5 SI-2; SOC 2 CC7.1; SOC 2 CC8.1
cmmc-2-core,CMMC 2.0 Core,"CMMC 2.0 level and domain coverage for FCI, CUI, and higher-level CUI protection reviews.",github-secops-secret-google-cloud-service-account-push-protection-bypassed,GitHub Secret Scanning Google Cloud Service Account Push Protection Bypassed,policy,policy,event,critical,active,candidate,catalog_mapping,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2; catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2-3.3.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 MA.L2; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1-3.14.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L2,ISO 27001:2022 A.8.15; ISO 27001:2022 A.8.8; NIST 800-53 r5 AU-2; NIST 800-53 r5 AU-6; NIST 800-53 r5 SI-2; SOC 2 CC7.1; SOC 2 CC8.1
cmmc-2-core,CMMC 2.0 Core,"CMMC 2.0 level and domain coverage for FCI, CUI, and higher-level CUI protection reviews.",github-secops-secret-google-cloud-service-account-resolution-false-positive,GitHub Secret Scanning Google Cloud Service Account Resolution False Positive,policy,policy,event,medium,active,candidate,catalog_mapping,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2; catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2-3.3.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 MA.L2; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1-3.14.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L2,ISO 27001:2022 A.8.15; ISO 27001:2022 A.8.8; NIST 800-53 r5 AU-2; NIST 800-53 r5 AU-6; NIST 800-53 r5 SI-2; SOC 2 CC7.1; SOC 2 CC8.1
cmmc-2-core,CMMC 2.0 Core,"CMMC 2.0 level and domain coverage for FCI, CUI, and higher-level CUI protection reviews.",github-secops-secret-google-cloud-service-account-resolution-used-in-tests,GitHub Secret Scanning Google Cloud Service Account Resolution Used In Tests,policy,policy,event,medium,active,candidate,catalog_mapping,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2; catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2-3.3.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 MA.L2; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1-3.14.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L2,ISO 27001:2022 A.8.15; ISO 27001:2022 A.8.8; NIST 800-53 r5 AU-2; NIST 800-53 r5 AU-6; NIST 800-53 r5 SI-2; SOC 2 CC7.1; SOC 2 CC8.1
cmmc-2-core,CMMC 2.0 Core,"CMMC 2.0 level and domain coverage for FCI, CUI, and higher-level CUI protection reviews.",github-secops-secret-google-cloud-service-account-resolution-wont-fix,GitHub Secret Scanning Google Cloud Service Account Resolution Wont Fix,policy,policy,event,medium,active,candidate,catalog_mapping,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2; catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2-3.3.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 MA.L2; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1-3.14.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L2,ISO 27001:2022 A.8.15; ISO 27001:2022 A.8.8; NIST 800-53 r5 AU-2; NIST 800-53 r5 AU-6; NIST 800-53 r5 SI-2; SOC 2 CC7.1; SOC 2 CC8.1
cmmc-2-core,CMMC 2.0 Core,"CMMC 2.0 level and domain coverage for FCI, CUI, and higher-level CUI protection reviews.",github-secops-secret-heroku-api-key-open,GitHub Secret Scanning Heroku Api Key Alert Open,policy,policy,event,high,active,candidate,catalog_mapping,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2; catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2-3.3.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 MA.L2; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1-3.14.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L2,ISO 27001:2022 A.8.15; ISO 27001:2022 A.8.8; NIST 800-53 r5 AU-2; NIST 800-53 r5 AU-6; NIST 800-53 r5 SI-2; SOC 2 CC7.1; SOC 2 CC8.1
cmmc-2-core,CMMC 2.0 Core,"CMMC 2.0 level and domain coverage for FCI, CUI, and higher-level CUI protection reviews.",github-secops-secret-heroku-api-key-push-protection-bypassed,GitHub Secret Scanning Heroku Api Key Push Protection Bypassed,policy,policy,event,critical,active,candidate,catalog_mapping,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2; catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2-3.3.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 MA.L2; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1-3.14.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L2,ISO 27001:2022 A.8.15; ISO 27001:2022 A.8.8; NIST 800-53 r5 AU-2; NIST 800-53 r5 AU-6; NIST 800-53 r5 SI-2; SOC 2 CC7.1; SOC 2 CC8.1
cmmc-2-core,CMMC 2.0 Core,"CMMC 2.0 level and domain coverage for FCI, CUI, and higher-level CUI protection reviews.",github-secops-secret-heroku-api-key-resolution-false-positive,GitHub Secret Scanning Heroku Api Key Resolution False Positive,policy,policy,event,medium,active,candidate,catalog_mapping,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2; catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2-3.3.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 MA.L2; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1-3.14.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L2,ISO 27001:2022 A.8.15; ISO 27001:2022 A.8.8; NIST 800-53 r5 AU-2; NIST 800-53 r5 AU-6; NIST 800-53 r5 SI-2; SOC 2 CC7.1; SOC 2 CC8.1
cmmc-2-core,CMMC 2.0 Core,"CMMC 2.0 level and domain coverage for FCI, CUI, and higher-level CUI protection reviews.",github-secops-secret-heroku-api-key-resolution-used-in-tests,GitHub Secret Scanning Heroku Api Key Resolution Used In Tests,policy,policy,event,medium,active,candidate,catalog_mapping,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2; catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2-3.3.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 MA.L2; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1-3.14.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L2,ISO 27001:2022 A.8.15; ISO 27001:2022 A.8.8; NIST 800-53 r5 AU-2; NIST 800-53 r5 AU-6; NIST 800-53 r5 SI-2; SOC 2 CC7.1; SOC 2 CC8.1
cmmc-2-core,CMMC 2.0 Core,"CMMC 2.0 level and domain coverage for FCI, CUI, and higher-level CUI protection reviews.",github-secops-secret-heroku-api-key-resolution-wont-fix,GitHub Secret Scanning Heroku Api Key Resolution Wont Fix,policy,policy,event,medium,active,candidate,catalog_mapping,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,,CMMC 2.0 AU.L2; CMMC 2.0 AU.L2-3.3.1; CMMC 2.0 MA.L2; CMMC 2.0 SI.L1; CMMC 2.0 SI.L1-3.14.1; CMMC 2.0 SI.L2,catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2; catalog: NIST 800-53 r5 AU-2 -> CMMC 2.0 AU.L2-3.3.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 MA.L2; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L1-3.14.1; catalog: NIST 800-53 r5 SI-2 -> CMMC 2.0 SI.L2,ISO 27001:2022 A.8.15; ISO 27001:2022 A.8.8; NIST 800-53 r5 AU-2; NIST 800-53 r5 AU-6; NIST 800-53 r5 SI-2; SOC 2 CC7.1; SOC 2 CC8.1
